time;Storage_PV5_H0-A
13.03.2016 02:15;0
13.03.2016 02:30;0
13.03.2016 02:45;0
13.03.2016 03:00;0
13.03.2016 03:15;0
13.03.2016 03:30;0
13.03.2016 03:45;0
13.03.2016 04:00;0
13.03.2016 04:15;0
13.03.2016 04:30;0
13.03.2016 04:45;0
13.03.2016 05:00;0
13.03.2016 05:15;0
13.03.2016 05:30;0
13.03.2016 05:45;0
13.03.2016 06:00;0
13.03.2016 06:15;0
13.03.2016 06:30;0
13.03.2016 06:45;0
13.03.2016 07:00;0
13.03.2016 07:15;0.0162318
13.03.2016 07:30;0.0324637
13.03.2016 07:45;0.0486955
13.03.2016 08:00;0.0586952
13.03.2016 08:15;0.0820911
13.03.2016 08:30;0.109181
13.03.2016 08:45;0.116159
13.03.2016 09:00;0.0443291
13.03.2016 09:15;0.0591055
13.03.2016 09:30;0.0870166
13.03.2016 09:45;0.138324
13.03.2016 10:00;0.125189
13.03.2016 10:15;0.132577
13.03.2016 10:30;0.128062
13.03.2016 10:45;0.108771
13.03.2016 11:00;0.122316
13.03.2016 11:15;0.120674
13.03.2016 11:30;0.0837329
13.03.2016 11:45;0.070188
13.03.2016 12:00;0.0874269
13.03.2016 12:15;0.0894793
13.03.2016 12:30;0.112054
13.03.2016 12:45;0.0948151
13.03.2016 13:00;0.121495
13.03.2016 13:15;0.178138
13.03.2016 13:30;0.123957
13.03.2016 13:45;0.0172392
13.03.2016 14:00;0.14407
13.03.2016 14:15;0.214668
13.03.2016 14:30;0.183063
13.03.2016 14:45;0.210564
13.03.2016 15:00;0.156794
13.03.2016 15:15;0.175675
13.03.2016 15:30;0.164593
13.03.2016 15:45;0.165413
13.03.2016 16:00;0.1531
13.03.2016 16:15;0.136271
13.03.2016 16:30;0.133808
13.03.2016 16:45;0.117801
13.03.2016 17:00;0.0586952
13.03.2016 17:15;0.073882
13.03.2016 17:30;0.0775759
13.03.2016 17:45;0.0841432
13.03.2016 18:00;0.0558219
13.03.2016 18:15;0.102203
13.03.2016 18:30;0.083374
13.03.2016 18:45;0
13.03.2016 19:00;0
13.03.2016 19:15;0
13.03.2016 19:30;0
13.03.2016 19:45;0
13.03.2016 20:00;0
13.03.2016 20:15;0
13.03.2016 20:30;0
13.03.2016 20:45;0
13.03.2016 21:00;0
13.03.2016 21:15;0
13.03.2016 21:30;0
13.03.2016 21:45;0
13.03.2016 22:00;0
13.03.2016 22:15;0
13.03.2016 22:30;0
13.03.2016 22:45;0
13.03.2016 23:00;0
13.03.2016 23:15;0
13.03.2016 23:30;0
13.03.2016 23:45;0
14.03.2016 00:00;0
14.03.2016 00:15;0
14.03.2016 00:30;0
14.03.2016 00:45;0
14.03.2016 01:00;0
14.03.2016 01:15;0
14.03.2016 01:30;0
14.03.2016 01:45;0
14.03.2016 02:00;0
14.03.2016 02:15;0
14.03.2016 02:30;0
14.03.2016 02:45;0
14.03.2016 03:00;0
14.03.2016 03:15;0
14.03.2016 03:30;0
14.03.2016 03:45;0
14.03.2016 04:00;0
14.03.2016 04:15;0
14.03.2016 04:30;0
14.03.2016 04:45;0
14.03.2016 05:00;0
14.03.2016 05:15;0
14.03.2016 05:30;0
14.03.2016 05:45;0
14.03.2016 06:00;0
14.03.2016 06:15;0
14.03.2016 06:30;0
14.03.2016 06:45;0
14.03.2016 07:00;0
14.03.2016 07:15;0.0226611
14.03.2016 07:30;0.0453222
14.03.2016 07:45;0.0508964
14.03.2016 08:00;0.0521279
14.03.2016 08:15;0.070188
14.03.2016 08:30;0.142018
14.03.2016 08:45;0.181011
14.03.2016 09:00;0.155562
14.03.2016 09:15;0.110823
14.03.2016 09:30;0.0586952
14.03.2016 09:45;0.0472024
14.03.2016 10:00;0.0521279
14.03.2016 10:15;0.0459709
14.03.2016 10:30;0.0517173
14.03.2016 10:45;0.0492545
14.03.2016 11:00;0.0467918
14.03.2016 11:15;0.0566428
14.03.2016 11:30;0.0574637
14.03.2016 11:45;0.0517173
14.03.2016 12:00;0.0500755
14.03.2016 12:15;0.0525382
14.03.2016 12:30;0.060337
14.03.2016 12:45;0.0496651
14.03.2016 13:00;0.0529488
14.03.2016 13:15;0.0558219
14.03.2016 13:30;0.0402245
14.03.2016 13:45;0.0521279
14.03.2016 14:00;0.0508964
14.03.2016 14:15;0.0586952
14.03.2016 14:30;0.0554115
14.03.2016 14:45;0.0504861
14.03.2016 15:00;0.0443291
14.03.2016 15:15;0.051307
14.03.2016 15:30;0.0496651
14.03.2016 15:45;0.0476127
14.03.2016 16:00;0.0476127
14.03.2016 16:15;0.0586952
14.03.2016 16:30;0.0726507
14.03.2016 16:45;0.0730611
14.03.2016 17:00;0.116569
14.03.2016 17:15;0.111644
14.03.2016 17:30;0.118211
14.03.2016 17:45;0.121495
14.03.2016 18:00;0.113696
14.03.2016 18:15;0.106308
14.03.2016 18:30;0.0714192
14.03.2016 18:45;0.0644416
14.03.2016 19:00;0.096457
14.03.2016 19:15;0.0792178
14.03.2016 19:30;0.0759341
14.03.2016 19:45;0.0742923
14.03.2016 20:00;0.0944048
14.03.2016 20:15;0.073882
14.03.2016 20:30;0.0890687
14.03.2016 20:45;0.0952257
14.03.2016 21:00;0.0759341
14.03.2016 21:15;0.0952257
14.03.2016 21:30;0.0861957
14.03.2016 21:45;0.0870166
14.03.2016 22:00;0.0623892
14.03.2016 22:15;0.0627998
14.03.2016 22:30;0.0426872
14.03.2016 22:45;0.0340678
14.03.2016 23:00;0.0472024
14.03.2016 23:15;0.0508964
14.03.2016 23:30;0.0377617
14.03.2016 23:45;0.0160077
15.03.2016 00:00;0.028732
15.03.2016 00:15;0.0394036
15.03.2016 00:30;0.0246274
15.03.2016 00:45;0.0205228
15.03.2016 01:00;0.0336575
15.03.2016 01:15;0.0291423
15.03.2016 01:30;0.0328366
15.03.2016 01:45;0.0348887
15.03.2016 02:00;0.0131346
15.03.2016 02:15;0.0340678
15.03.2016 02:30;0.0279111
15.03.2016 02:45;0.0201122
15.03.2016 03:00;0.0307841
15.03.2016 03:15;0.0139555
15.03.2016 03:30;0.0344784
15.03.2016 03:45;0.0295529
15.03.2016 04:00;0.0164183
15.03.2016 04:15;0.0250377
15.03.2016 04:30;0.0242168
15.03.2016 04:45;0.0123137
15.03.2016 05:00;0.0229856
15.03.2016 05:15;0.0229856
15.03.2016 05:30;0.0242168
15.03.2016 05:45;0.0176495
15.03.2016 06:00;0.0262692
15.03.2016 06:15;0.0845538
15.03.2016 06:30;0.0710089
15.03.2016 06:45;0.0853748
15.03.2016 07:00;0.070188
15.03.2016 07:15;0.0595161
15.03.2016 07:30;0.0582846
15.03.2016 07:45;0.0734714
15.03.2016 08:00;0.070188
15.03.2016 08:15;0.0627998
15.03.2016 08:30;0.0997406
15.03.2016 08:45;0.129294
15.03.2016 09:00;0.111233
15.03.2016 09:15;0.110002
15.03.2016 09:30;0.115748
15.03.2016 09:45;0.0878375
15.03.2016 10:00;0.0496651
15.03.2016 10:15;0.0467918
15.03.2016 10:30;0.0886584
15.03.2016 10:45;0.114927
15.03.2016 11:00;0.103845
15.03.2016 11:15;0.12642
15.03.2016 11:30;0.114106
15.03.2016 11:45;0.112054
15.03.2016 12:00;0.0989197
15.03.2016 12:15;0.0673147
15.03.2016 12:30;0.148995
15.03.2016 12:45;0.123137
15.03.2016 13:00;0.086606
15.03.2016 13:15;0.211476
15.03.2016 13:30;0.382326
15.03.2016 13:45;0.365816
15.03.2016 14:00;0.349306
15.03.2016 14:15;0.301326
15.03.2016 14:30;0.253346
15.03.2016 14:45;0.205366
15.03.2016 15:00;0.157385
15.03.2016 15:15;0.136703
15.03.2016 15:30;0.11602
15.03.2016 15:45;0.107129
15.03.2016 16:00;0.0898896
15.03.2016 16:15;0.111233
15.03.2016 16:30;0.110002
15.03.2016 16:45;0.106308
15.03.2016 17:00;0.0816805
15.03.2016 17:15;0.0447397
15.03.2016 17:30;0.0681356
15.03.2016 17:45;0.0652625
15.03.2016 18:00;0.0660834
15.03.2016 18:15;0.101793
15.03.2016 18:30;0.114106
15.03.2016 18:45;0.123137
15.03.2016 19:00;0.110412
15.03.2016 19:15;0.120263
15.03.2016 19:30;0.0931733
15.03.2016 19:45;0.103435
15.03.2016 20:00;0.0763447
15.03.2016 20:15;0.0566428
15.03.2016 20:30;0.073882
15.03.2016 20:45;0.0952257
15.03.2016 21:00;0.0808596
15.03.2016 21:15;0.0833223
15.03.2016 21:30;0.0718298
15.03.2016 21:45;0.0919421
15.03.2016 22:00;0.0882478
15.03.2016 22:15;0.0582846
15.03.2016 22:30;0.0615683
15.03.2016 22:45;0.0328366
15.03.2016 23:00;0.0599264
15.03.2016 23:15;0.0340678
15.03.2016 23:30;0.0558219
15.03.2016 23:45;0.0529488
16.03.2016 00:00;0.0340678
16.03.2016 00:15;0.0279111
16.03.2016 00:30;0.0361202
16.03.2016 00:45;0.0377617
16.03.2016 01:00;0.0299632
16.03.2016 01:15;0.032426
16.03.2016 01:30;0.0250377
16.03.2016 01:45;0.0369408
16.03.2016 02:00;0.0151868
16.03.2016 02:15;0.0365305
16.03.2016 02:30;0.0229856
16.03.2016 02:45;0.0160077
16.03.2016 03:00;0.0283214
16.03.2016 03:15;0.0275005
16.03.2016 03:30;0.0205228
16.03.2016 03:45;0.0270902
16.03.2016 04:00;0.0184704
16.03.2016 04:15;0.0283214
16.03.2016 04:30;0.0147765
16.03.2016 04:45;0.0246274
16.03.2016 05:00;0.0197019
16.03.2016 05:15;0.0209332
16.03.2016 05:30;0.0270902
16.03.2016 05:45;0.0123137
16.03.2016 06:00;0.0201122
16.03.2016 06:15;0.0632101
16.03.2016 06:30;0.0993303
16.03.2016 06:45;0.104666
16.03.2016 07:00;0.138324
16.03.2016 07:15;0.110823
16.03.2016 07:30;0.12642
16.03.2016 07:45;0.0997406
16.03.2016 08:00;0.122726
16.03.2016 08:15;0.0861957
16.03.2016 08:30;0.0861957
16.03.2016 08:45;0.0742923
16.03.2016 09:00;0.0607473
16.03.2016 09:15;0.051307
16.03.2016 09:30;0.0402245
16.03.2016 09:45;0.0517173
16.03.2016 10:00;0.0570534
16.03.2016 10:15;0.0484336
16.03.2016 10:30;0.0508964
16.03.2016 10:45;0.276814
16.03.2016 11:00;0.433275
16.03.2016 11:15;0.432722
16.03.2016 11:30;0.432169
16.03.2016 11:45;0.431616
16.03.2016 12:00;0.431063
16.03.2016 12:15;0.417586
16.03.2016 12:30;0.40411
16.03.2016 12:45;0.390633
16.03.2016 13:00;0.377157
16.03.2016 13:15;0.358279
16.03.2016 13:30;0.339401
16.03.2016 13:45;0.320524
16.03.2016 14:00;0.301646
16.03.2016 14:15;0.265418
16.03.2016 14:30;0.229191
16.03.2016 14:45;0.192963
16.03.2016 15:00;0.156736
16.03.2016 15:15;0.136129
16.03.2016 15:30;0.115522
16.03.2016 15:45;0.0949152
16.03.2016 16:00;0.0743084
16.03.2016 16:15;0.055298
16.03.2016 16:30;0.0849642
16.03.2016 16:45;0.106308
16.03.2016 17:00;0.132167
16.03.2016 17:15;0.127241
16.03.2016 17:30;0.118622
16.03.2016 17:45;0.129294
16.03.2016 18:00;0.130935
16.03.2016 18:15;0.10836
16.03.2016 18:30;0.129704
16.03.2016 18:45;0.112054
16.03.2016 19:00;0.0644416
16.03.2016 19:15;0.0607473
16.03.2016 19:30;0.073882
16.03.2016 19:45;0.0652625
16.03.2016 20:00;0.0935839
16.03.2016 20:15;0.0586952
16.03.2016 20:30;0.0484336
16.03.2016 20:45;0.0808596
16.03.2016 21:00;0.0681356
16.03.2016 21:15;0.070188
16.03.2016 21:30;0.060337
16.03.2016 21:45;0.0857851
16.03.2016 22:00;0.0849642
16.03.2016 22:15;0.05418
16.03.2016 22:30;0.0336575
16.03.2016 22:45;0.0340678
16.03.2016 23:00;0.0328366
16.03.2016 23:15;0.0357096
16.03.2016 23:30;0.0283214
16.03.2016 23:45;0.0266796
17.03.2016 00:00;0.0291423
17.03.2016 00:15;0.0102613
17.03.2016 00:30;0.0151868
17.03.2016 00:45;0.0307841
17.03.2016 01:00;0.0135449
17.03.2016 01:15;0.0123137
17.03.2016 01:30;0.0102613
17.03.2016 01:45;0.00861945
17.03.2016 02:00;0.00944036
17.03.2016 02:15;0.0102613
17.03.2016 02:30;0.00903005
17.03.2016 02:45;0.00656731
17.03.2016 03:00;0.00615671
17.03.2016 03:15;0.00861945
17.03.2016 03:30;0.0106719
17.03.2016 03:45;0.0119031
17.03.2016 04:00;0.00985097
17.03.2016 04:15;0.00820914
17.03.2016 04:30;0.00861945
17.03.2016 04:45;0.00738823
17.03.2016 05:00;0.00656731
17.03.2016 05:15;0.00697762
17.03.2016 05:30;0.00861945
17.03.2016 05:45;0.012724
17.03.2016 06:00;0.0258586
17.03.2016 06:15;0.0660834
17.03.2016 06:30;0.0890687
17.03.2016 06:45;0.0636207
17.03.2016 07:00;0.0545906
17.03.2016 07:15;0.0472024
17.03.2016 07:30;0.0591055
17.03.2016 07:45;0.0550009
17.03.2016 08:00;0.0980988
17.03.2016 08:15;0.118622
17.03.2016 08:30;0.108771
17.03.2016 08:45;0.127241
17.03.2016 09:00;0.110002
17.03.2016 09:15;0.0435081
17.03.2016 09:30;0.0508964
17.03.2016 09:45;0.0537697
17.03.2016 10:00;0.0567636
17.03.2016 10:15;0.447925
17.03.2016 10:30;0.448578
17.03.2016 10:45;0.449231
17.03.2016 11:00;0.449884
17.03.2016 11:15;0.453424
17.03.2016 11:30;0.456964
17.03.2016 11:45;0.460503
17.03.2016 12:00;0.464043
17.03.2016 12:15;0.44693
17.03.2016 12:30;0.429818
17.03.2016 12:45;0.412705
17.03.2016 13:00;0.395592
17.03.2016 13:15;0.368918
17.03.2016 13:30;0.342243
17.03.2016 13:45;0.315568
17.03.2016 14:00;0.288894
17.03.2016 14:15;0.241729
17.03.2016 14:30;0.194564
17.03.2016 14:45;0.147399
17.03.2016 15:00;0.100234
17.03.2016 15:15;0.0911414
17.03.2016 15:30;0.0820486
17.03.2016 15:45;0.0729559
17.03.2016 16:00;0.0638631
17.03.2016 16:15;0.047464
17.03.2016 16:30;0.0310649
17.03.2016 16:45;0.0357096
17.03.2016 17:00;0.0233959
17.03.2016 17:15;0.0398142
17.03.2016 17:30;0.0275005
17.03.2016 17:45;0.0410454
17.03.2016 18:00;0.0373514
17.03.2016 18:15;0.0430978
17.03.2016 18:30;0.0369408
17.03.2016 18:45;0.0578743
17.03.2016 19:00;0.0554115
17.03.2016 19:15;0.0435081
17.03.2016 19:30;0.0648519
17.03.2016 19:45;0.0472024
17.03.2016 20:00;0.0611579
17.03.2016 20:15;0.0521279
17.03.2016 20:30;0.185115
17.03.2016 20:45;0.0636207
17.03.2016 21:00;0.0681356
17.03.2016 21:15;0.0554115
17.03.2016 21:30;0.0718298
17.03.2016 21:45;0.0591055
17.03.2016 22:00;0.0582846
17.03.2016 22:15;0.0328366
17.03.2016 22:30;0.0623892
17.03.2016 22:45;0.0426872
17.03.2016 23:00;0.0348887
17.03.2016 23:15;0.0291423
17.03.2016 23:30;0.0262692
17.03.2016 23:45;0.0135449
18.03.2016 00:00;0.0114928
18.03.2016 00:15;0.0123137
18.03.2016 00:30;0.0131346
18.03.2016 00:45;0.00985097
18.03.2016 01:00;0.00861945
18.03.2016 01:15;0.00944036
18.03.2016 01:30;0.00820914
18.03.2016 01:45;0.00779854
18.03.2016 02:00;0.00779854
18.03.2016 02:15;0.00779854
18.03.2016 02:30;0.00944036
18.03.2016 02:45;0.00985097
18.03.2016 03:00;0.0110822
18.03.2016 03:15;0.00779854
18.03.2016 03:30;0.00779854
18.03.2016 03:45;0.00697762
18.03.2016 04:00;0.00779854
18.03.2016 04:15;0.0110822
18.03.2016 04:30;0.00903005
18.03.2016 04:45;0.00779854
18.03.2016 05:00;0.00944036
18.03.2016 05:15;0.00903005
18.03.2016 05:30;0.00861945
18.03.2016 05:45;0.00779854
18.03.2016 06:00;0.0406351
18.03.2016 06:15;0.0582846
18.03.2016 06:30;0.070188
18.03.2016 06:45;0.0398142
18.03.2016 07:00;0.0443291
18.03.2016 07:15;0.028732
18.03.2016 07:30;0.051307
18.03.2016 07:45;0.0841432
18.03.2016 08:00;0.092763
18.03.2016 08:15;0.104666
18.03.2016 08:30;0.0833223
18.03.2016 08:45;0.0677253
18.03.2016 09:00;0.096457
18.03.2016 09:15;0.121905
18.03.2016 09:30;0.0435799
18.03.2016 09:45;0.222573
18.03.2016 10:00;0.187977
18.03.2016 10:15;0.185689
18.03.2016 10:30;0.183402
18.03.2016 10:45;0.181114
18.03.2016 11:00;0.178826
18.03.2016 11:15;0.155636
18.03.2016 11:30;0.132446
18.03.2016 11:45;0.109256
18.03.2016 12:00;0.0860655
18.03.2016 12:15;0.0814528
18.03.2016 12:30;0.0857851
18.03.2016 12:45;0.0693671
18.03.2016 13:00;0.0605721
18.03.2016 13:15;0.0749853
18.03.2016 13:30;0.0823558
18.03.2016 13:45;0.0897264
18.03.2016 14:00;0.097097
18.03.2016 14:15;0.0957799
18.03.2016 14:30;0.0944628
18.03.2016 14:45;0.0931457
18.03.2016 15:00;0.0918287
18.03.2016 15:15;0.0845805
18.03.2016 15:30;0.0773323
18.03.2016 15:45;0.0700841
18.03.2016 16:00;0.0628359
18.03.2016 16:15;0.0466936
18.03.2016 16:30;0.0373514
18.03.2016 16:45;0.0254483
18.03.2016 17:00;0.0279111
18.03.2016 17:15;0.032426
18.03.2016 17:30;0.0283214
18.03.2016 17:45;0.0348887
18.03.2016 18:00;0.0299632
18.03.2016 18:15;0.0332469
18.03.2016 18:30;0.0582846
18.03.2016 18:45;0.0377617
18.03.2016 19:00;0.0389933
18.03.2016 19:15;0.0537697
18.03.2016 19:30;0.0492545
18.03.2016 19:45;0.0484336
18.03.2016 20:00;0.0660834
18.03.2016 20:15;0.028732
18.03.2016 20:30;0.04515
18.03.2016 20:45;0.05418
18.03.2016 21:00;0.0311947
18.03.2016 21:15;0.0591055
18.03.2016 21:30;0.0381724
18.03.2016 21:45;0.0385827
18.03.2016 22:00;0.0472024
18.03.2016 22:15;0.0217541
18.03.2016 22:30;0.0197019
18.03.2016 22:45;0.0201122
18.03.2016 23:00;0.0180601
18.03.2016 23:15;0.0151868
18.03.2016 23:30;0.00985097
18.03.2016 23:45;0.00738823
19.03.2016 00:00;0.00820914
19.03.2016 00:15;0.00779854
19.03.2016 00:30;0.0106719
19.03.2016 00:45;0.0147765
19.03.2016 01:00;0.012724
19.03.2016 01:15;0.00985097
19.03.2016 01:30;0.00738823
19.03.2016 01:45;0.00944036
19.03.2016 02:00;0.00820914
19.03.2016 02:15;0.00820914
19.03.2016 02:30;0.00738823
19.03.2016 02:45;0.00779854
19.03.2016 03:00;0.012724
19.03.2016 03:15;0.00903005
19.03.2016 03:30;0.0057464
19.03.2016 03:45;0.00615671
19.03.2016 04:00;0.00697762
19.03.2016 04:15;0.00738823
19.03.2016 04:30;0.00615671
19.03.2016 04:45;0.0057464
19.03.2016 05:00;0.00779854
19.03.2016 05:15;0.0114928
19.03.2016 05:30;0.00944036
19.03.2016 05:45;0.00615671
19.03.2016 06:00;0.00738823
19.03.2016 06:15;0.0751132
19.03.2016 06:30;0.0533591
19.03.2016 06:45;0.0545906
19.03.2016 07:00;0.0168286
19.03.2016 07:15;0.0361202
19.03.2016 07:30;0.0221647
19.03.2016 07:45;0.0373514
19.03.2016 08:00;0.0164183
19.03.2016 08:15;0.0328366
19.03.2016 08:30;0.0197019
19.03.2016 08:45;0.351614
19.03.2016 09:00;0.408218
19.03.2016 09:15;0.389799
19.03.2016 09:30;0.37138
19.03.2016 09:45;0.35296
19.03.2016 10:00;0.334541
19.03.2016 10:15;0.316847
19.03.2016 10:30;0.299152
19.03.2016 10:45;0.281457
19.03.2016 11:00;0.263763
19.03.2016 11:15;0.260739
19.03.2016 11:30;0.257714
19.03.2016 11:45;0.25469
19.03.2016 12:00;0.251666
19.03.2016 12:15;0.245697
19.03.2016 12:30;0.239728
19.03.2016 12:45;0.233759
19.03.2016 13:00;0.22779
19.03.2016 13:15;0.226126
19.03.2016 13:30;0.224462
19.03.2016 13:45;0.222797
19.03.2016 14:00;0.221133
19.03.2016 14:15;0.204902
19.03.2016 14:30;0.188672
19.03.2016 14:45;0.172441
19.03.2016 15:00;0.156211
19.03.2016 15:15;0.141023
19.03.2016 15:30;0.125835
19.03.2016 15:45;0.110648
19.03.2016 16:00;0.0954599
19.03.2016 16:15;0.0711616
19.03.2016 16:30;0.0468633
19.03.2016 16:45;0.022565
19.03.2016 17:00;0.0435081
19.03.2016 17:15;0.0377617
19.03.2016 17:30;0.0348887
19.03.2016 17:45;0.0578743
19.03.2016 18:00;0.0155974
19.03.2016 18:15;0.0164183
19.03.2016 18:30;0.0192913
19.03.2016 18:45;0.0455606
19.03.2016 19:00;0.0980988
19.03.2016 19:15;0.0689565
19.03.2016 19:30;0.0689565
19.03.2016 19:45;0.0833223
19.03.2016 20:00;0.0849642
19.03.2016 20:15;0.05418
19.03.2016 20:30;0.0734714
19.03.2016 20:45;0.0722401
19.03.2016 21:00;0.0595161
19.03.2016 21:15;0.0352993
19.03.2016 21:30;0.0361202
19.03.2016 21:45;0.0291423
19.03.2016 22:00;0.0369408
19.03.2016 22:15;0.0311947
19.03.2016 22:30;0.032426
19.03.2016 22:45;0.0328366
19.03.2016 23:00;0.0320156
19.03.2016 23:15;0.0336575
19.03.2016 23:30;0.0320156
19.03.2016 23:45;0.028732
20.03.2016 00:00;0.0201122
20.03.2016 00:15;0.0143658
20.03.2016 00:30;0.0139555
20.03.2016 00:45;0.0139555
20.03.2016 01:00;0.00820914
20.03.2016 01:15;0.00861945
20.03.2016 01:30;0.00944036
20.03.2016 01:45;0.00656731
20.03.2016 02:00;0.00820914
20.03.2016 02:15;0.00779854
20.03.2016 02:30;0.00985097
20.03.2016 02:45;0.0114928
20.03.2016 03:00;0.00903005
20.03.2016 03:15;0.00697762
20.03.2016 03:30;0.00738823
20.03.2016 03:45;0.00615671
20.03.2016 04:00;0.00779854
20.03.2016 04:15;0.00738823
20.03.2016 04:30;0.00656731
20.03.2016 04:45;0.0123137
20.03.2016 05:00;0.0114928
20.03.2016 05:15;0.00985097
20.03.2016 05:30;0.00738823
20.03.2016 05:45;0.00656731
20.03.2016 06:00;0.00820914
20.03.2016 06:15;0.0197019
20.03.2016 06:30;0.0192913
20.03.2016 06:45;0.0106719
20.03.2016 07:00;0.0197019
20.03.2016 07:15;0.0147765
20.03.2016 07:30;0.0139555
20.03.2016 07:45;0.0114928
20.03.2016 08:00;0.012724
20.03.2016 08:15;0.0164183
20.03.2016 08:30;0.0135449
20.03.2016 08:45;0.0176495
20.03.2016 09:00;0.0168286
20.03.2016 09:15;0.0303738
20.03.2016 09:30;0.0488442
20.03.2016 09:45;0.0578743
20.03.2016 10:00;0.0201122
20.03.2016 10:15;0.00820914
20.03.2016 10:30;0.00820914
20.03.2016 10:45;0.0164183
20.03.2016 11:00;0.0201122
20.03.2016 11:15;0.182853
20.03.2016 11:30;0.219914
20.03.2016 11:45;0.223869
20.03.2016 12:00;0.227825
20.03.2016 12:15;0.212238
20.03.2016 12:30;0.196651
20.03.2016 12:45;0.181064
20.03.2016 13:00;0.165478
20.03.2016 13:15;0.152817
20.03.2016 13:30;0.140157
20.03.2016 13:45;0.127497
20.03.2016 14:00;0.114837
20.03.2016 14:15;0.0856945
20.03.2016 14:30;0.0565519
20.03.2016 14:45;0.0274093
20.03.2016 15:00;0.0311947
20.03.2016 15:15;0.0258586
20.03.2016 15:30;0.0205228
20.03.2016 15:45;0.0209332
20.03.2016 16:00;0.0197019
20.03.2016 16:15;0.0283214
20.03.2016 16:30;0.0394036
20.03.2016 16:45;0.0344784
20.03.2016 17:00;0.0352993
20.03.2016 17:15;0.0180601
20.03.2016 17:30;0.0447397
20.03.2016 17:45;0.0751132
20.03.2016 18:00;0.0504861
20.03.2016 18:15;0.0455606
20.03.2016 18:30;0.0266796
20.03.2016 18:45;0.0377617
20.03.2016 19:00;0.0763447
20.03.2016 19:15;0.0903002
20.03.2016 19:30;0.070188
20.03.2016 19:45;0.110002
20.03.2016 20:00;0.0422769
20.03.2016 20:15;0.0874269
20.03.2016 20:30;0.0332469
20.03.2016 20:45;0.032426
20.03.2016 21:00;0.0439188
20.03.2016 21:15;0.0365305
20.03.2016 21:30;0.0529488
20.03.2016 21:45;0.0385827
20.03.2016 22:00;0.0357096
20.03.2016 22:15;0.0332469
20.03.2016 22:30;0.031605
20.03.2016 22:45;0.0299632
20.03.2016 23:00;0.0385827
20.03.2016 23:15;0.0217541
20.03.2016 23:30;0.0279111
20.03.2016 23:45;0.0275005
21.03.2016 00:00;0.0205228
21.03.2016 00:15;0.0164183
21.03.2016 00:30;0.0123137
21.03.2016 00:45;0.0119031
21.03.2016 01:00;0.00820914
21.03.2016 01:15;0.00944036
21.03.2016 01:30;0.0123137
21.03.2016 01:45;0.00985097
21.03.2016 02:00;0.0110822
21.03.2016 02:15;0.00820914
21.03.2016 02:30;0.00738823
21.03.2016 02:45;0.00820914
21.03.2016 03:00;0.00615671
21.03.2016 03:15;0.00615671
21.03.2016 03:30;0.00656731
21.03.2016 03:45;0.0106719
21.03.2016 04:00;0.00944036
21.03.2016 04:15;0.00944036
21.03.2016 04:30;0.00615671
21.03.2016 04:45;0.00656731
21.03.2016 05:00;0.00738823
21.03.2016 05:15;0.00738823
21.03.2016 05:30;0.00615671
21.03.2016 05:45;0.00697762
21.03.2016 06:00;0.0455606
21.03.2016 06:15;0.0402245
21.03.2016 06:30;0.0439188
21.03.2016 06:45;0.04515
21.03.2016 07:00;0.0258586
21.03.2016 07:15;0.0233959
21.03.2016 07:30;0.0229856
21.03.2016 07:45;0.0131346
21.03.2016 08:00;0.0172392
21.03.2016 08:15;0.0180601
21.03.2016 08:30;0.0164183
21.03.2016 08:45;0.0270902
21.03.2016 09:00;0.012724
21.03.2016 09:15;0.0139555
21.03.2016 09:30;0.199224
21.03.2016 09:45;0.365961
21.03.2016 10:00;0.383997
21.03.2016 10:15;0.392107
21.03.2016 10:30;0.400216
21.03.2016 10:45;0.408326
21.03.2016 11:00;0.416435
21.03.2016 11:15;0.427826
21.03.2016 11:30;0.439218
21.03.2016 11:45;0.450609
21.03.2016 12:00;0.462
21.03.2016 12:15;0.449545
21.03.2016 12:30;0.43709
21.03.2016 12:45;0.424636
21.03.2016 13:00;0.412181
21.03.2016 13:15;0.394754
21.03.2016 13:30;0.377327
21.03.2016 13:45;0.359901
21.03.2016 14:00;0.342474
21.03.2016 14:15;0.282128
21.03.2016 14:30;0.221782
21.03.2016 14:45;0.161436
21.03.2016 15:00;0.10109
21.03.2016 15:15;0.0918559
21.03.2016 15:30;0.0826218
21.03.2016 15:45;0.0733877
21.03.2016 16:00;0.0641536
21.03.2016 16:15;0.0591055
21.03.2016 16:30;0.0595161
21.03.2016 16:45;0.041456
21.03.2016 17:00;0.0693671
21.03.2016 17:15;0.0484336
21.03.2016 17:30;0.051307
21.03.2016 17:45;0.0303738
21.03.2016 18:00;0.0508964
21.03.2016 18:15;0.0291423
21.03.2016 18:30;0.0361202
21.03.2016 18:45;0.0283214
21.03.2016 19:00;0.0398142
21.03.2016 19:15;0.0377617
21.03.2016 19:30;0.0394036
21.03.2016 19:45;0.0340678
21.03.2016 20:00;0.0521279
21.03.2016 20:15;0.0402245
21.03.2016 20:30;0.0275005
21.03.2016 20:45;0.0714192
21.03.2016 21:00;0.0439188
21.03.2016 21:15;0.0537697
21.03.2016 21:30;0.0307841
21.03.2016 21:45;0.0426872
21.03.2016 22:00;0.0311947
21.03.2016 22:15;0.0361202
21.03.2016 22:30;0.032426
21.03.2016 22:45;0.0242168
21.03.2016 23:00;0.0303738
21.03.2016 23:15;0.022575
