time;PV5
14.04.2016 06:45;0.0860721
14.04.2016 07:00;0.114763
14.04.2016 07:15;0.132963
14.04.2016 07:30;0.151164
14.04.2016 07:45;0.169364
14.04.2016 08:00;0.187565
14.04.2016 08:15;0.205504
14.04.2016 08:30;0.223444
14.04.2016 08:45;0.241383
14.04.2016 09:00;0.259323
14.04.2016 09:15;0.312361
14.04.2016 09:30;0.3654
14.04.2016 09:45;0.418439
14.04.2016 10:00;0.471477
14.04.2016 10:15;0.473578
14.04.2016 10:30;0.475679
14.04.2016 10:45;0.47778
14.04.2016 11:00;0.479881
14.04.2016 11:15;0.48006
14.04.2016 11:30;0.480238
14.04.2016 11:45;0.480417
14.04.2016 12:00;0.480595
14.04.2016 12:15;0.482356
14.04.2016 12:30;0.484116
14.04.2016 12:45;0.485876
14.04.2016 13:00;0.487637
14.04.2016 13:15;0.47761
14.04.2016 13:30;0.467582
14.04.2016 13:45;0.457555
14.04.2016 14:00;0.447527
14.04.2016 14:15;0.416376
14.04.2016 14:30;0.385224
14.04.2016 14:45;0.354072
14.04.2016 15:00;0.32292
14.04.2016 15:15;0.280423
14.04.2016 15:30;0.237925
14.04.2016 15:45;0.195427
14.04.2016 16:00;0.15293
14.04.2016 16:15;0.136829
14.04.2016 16:30;0.120729
14.04.2016 16:45;0.104628
14.04.2016 17:00;0.0885277
14.04.2016 17:15;0.0663958
14.04.2016 17:30;0.0442638
14.04.2016 17:45;0.0221319
14.04.2016 18:00;0
14.04.2016 18:15;0
14.04.2016 18:30;0
14.04.2016 18:45;0
14.04.2016 19:00;0
14.04.2016 19:15;0
14.04.2016 19:30;0
14.04.2016 19:45;0
14.04.2016 20:00;0
14.04.2016 20:15;0
14.04.2016 20:30;0
14.04.2016 20:45;0
14.04.2016 21:00;0
14.04.2016 21:15;0
14.04.2016 21:30;0
14.04.2016 21:45;0
14.04.2016 22:00;0
14.04.2016 22:15;0
14.04.2016 22:30;0
14.04.2016 22:45;0
14.04.2016 23:00;0
14.04.2016 23:15;0
14.04.2016 23:30;0
14.04.2016 23:45;0
15.04.2016 00:00;0
15.04.2016 00:15;0
15.04.2016 00:30;0
15.04.2016 00:45;0
15.04.2016 01:00;0
15.04.2016 01:15;0
15.04.2016 01:30;0
15.04.2016 01:45;0
15.04.2016 02:00;0
15.04.2016 02:15;0
15.04.2016 02:30;0
15.04.2016 02:45;0
15.04.2016 03:00;0
15.04.2016 03:15;0
15.04.2016 03:30;0
15.04.2016 03:45;0
15.04.2016 04:00;0
15.04.2016 04:15;0
15.04.2016 04:30;0
15.04.2016 04:45;0
15.04.2016 05:00;0
15.04.2016 05:15;0
15.04.2016 05:30;0
15.04.2016 05:45;0
15.04.2016 06:00;0
15.04.2016 06:15;0.02789
15.04.2016 06:30;0.0557799
15.04.2016 06:45;0.0836699
15.04.2016 07:00;0.11156
15.04.2016 07:15;0.125238
15.04.2016 07:30;0.138915
15.04.2016 07:45;0.152593
15.04.2016 08:00;0.166271
15.04.2016 08:15;0.180105
15.04.2016 08:30;0.193939
15.04.2016 08:45;0.207773
15.04.2016 09:00;0.221607
15.04.2016 09:15;0.263557
15.04.2016 09:30;0.305508
15.04.2016 09:45;0.347458
15.04.2016 10:00;0.389408
15.04.2016 10:15;0.384003
15.04.2016 10:30;0.378598
15.04.2016 10:45;0.373194
15.04.2016 11:00;0.367789
15.04.2016 11:15;0.375296
15.04.2016 11:30;0.382804
15.04.2016 11:45;0.390311
15.04.2016 12:00;0.397818
15.04.2016 12:15;0.42495
15.04.2016 12:30;0.452081
15.04.2016 12:45;0.479212
15.04.2016 13:00;0.506343
15.04.2016 13:15;0.460197
15.04.2016 13:30;0.414052
15.04.2016 13:45;0.367906
15.04.2016 14:00;0.32176
15.04.2016 14:15;0.297393
15.04.2016 14:30;0.273027
15.04.2016 14:45;0.24866
15.04.2016 15:00;0.224293
15.04.2016 15:15;0.19392
15.04.2016 15:30;0.163547
15.04.2016 15:45;0.133174
15.04.2016 16:00;0.102801
15.04.2016 16:15;0.0981066
15.04.2016 16:30;0.0934121
15.04.2016 16:45;0.0887177
15.04.2016 17:00;0.0840232
15.04.2016 17:15;0.0756577
15.04.2016 17:30;0.0672922
15.04.2016 17:45;0.0589267
15.04.2016 18:00;0.0505612
15.04.2016 18:15;0.0379209
15.04.2016 18:30;0.0252806
15.04.2016 18:45;0.0126403
15.04.2016 19:00;0
15.04.2016 19:15;0
15.04.2016 19:30;0
15.04.2016 19:45;0
15.04.2016 20:00;0
15.04.2016 20:15;0
15.04.2016 20:30;0
15.04.2016 20:45;0
15.04.2016 21:00;0
15.04.2016 21:15;0
15.04.2016 21:30;0
15.04.2016 21:45;0
15.04.2016 22:00;0
15.04.2016 22:15;0
15.04.2016 22:30;0
15.04.2016 22:45;0
15.04.2016 23:00;0
15.04.2016 23:15;0
15.04.2016 23:30;0
15.04.2016 23:45;0
16.04.2016 00:00;0
16.04.2016 00:15;0
16.04.2016 00:30;0
16.04.2016 00:45;0
16.04.2016 01:00;0
16.04.2016 01:15;0
16.04.2016 01:30;0
16.04.2016 01:45;0
16.04.2016 02:00;0
16.04.2016 02:15;0
16.04.2016 02:30;0
16.04.2016 02:45;0
16.04.2016 03:00;0
16.04.2016 03:15;0
16.04.2016 03:30;0
16.04.2016 03:45;0
16.04.2016 04:00;0
16.04.2016 04:15;0
16.04.2016 04:30;0
16.04.2016 04:45;0
16.04.2016 05:00;0
16.04.2016 05:15;0
16.04.2016 05:30;0
16.04.2016 05:45;0
16.04.2016 06:00;0
16.04.2016 06:15;0.0229337
16.04.2016 06:30;0.0458674
16.04.2016 06:45;0.0688011
16.04.2016 07:00;0.0917348
16.04.2016 07:15;0.112177
16.04.2016 07:30;0.13262
16.04.2016 07:45;0.153062
16.04.2016 08:00;0.173505
16.04.2016 08:15;0.202
16.04.2016 08:30;0.230495
16.04.2016 08:45;0.25899
16.04.2016 09:00;0.287485
16.04.2016 09:15;0.330951
16.04.2016 09:30;0.374416
16.04.2016 09:45;0.417882
16.04.2016 10:00;0.461347
16.04.2016 10:15;0.473499
16.04.2016 10:30;0.485652
16.04.2016 10:45;0.497804
16.04.2016 11:00;0.509957
16.04.2016 11:15;0.523366
16.04.2016 11:30;0.536776
16.04.2016 11:45;0.550186
16.04.2016 12:00;0.563595
16.04.2016 12:15;0.517868
16.04.2016 12:30;0.472141
16.04.2016 12:45;0.426414
16.04.2016 13:00;0.380687
16.04.2016 13:15;0.356659
16.04.2016 13:30;0.332632
16.04.2016 13:45;0.308605
16.04.2016 14:00;0.284578
16.04.2016 14:15;0.277798
16.04.2016 14:30;0.271018
16.04.2016 14:45;0.264239
16.04.2016 15:00;0.257459
16.04.2016 15:15;0.236831
16.04.2016 15:30;0.216204
16.04.2016 15:45;0.195576
16.04.2016 16:00;0.174948
16.04.2016 16:15;0.155288
16.04.2016 16:30;0.135627
16.04.2016 16:45;0.115967
16.04.2016 17:00;0.0963063
16.04.2016 17:15;0.0722297
16.04.2016 17:30;0.0481531
16.04.2016 17:45;0.0240766
16.04.2016 18:00;0
16.04.2016 18:15;0
16.04.2016 18:30;0
16.04.2016 18:45;0
16.04.2016 19:00;0
16.04.2016 19:15;0
16.04.2016 19:30;0
16.04.2016 19:45;0
16.04.2016 20:00;0
16.04.2016 20:15;0
16.04.2016 20:30;0
16.04.2016 20:45;0
16.04.2016 21:00;0
16.04.2016 21:15;0
16.04.2016 21:30;0
16.04.2016 21:45;0
16.04.2016 22:00;0
16.04.2016 22:15;0
16.04.2016 22:30;0
16.04.2016 22:45;0
16.04.2016 23:00;0
16.04.2016 23:15;0
16.04.2016 23:30;0
16.04.2016 23:45;0
17.04.2016 00:00;0
17.04.2016 00:15;0
17.04.2016 00:30;0
17.04.2016 00:45;0
17.04.2016 01:00;0
17.04.2016 01:15;0
17.04.2016 01:30;0
17.04.2016 01:45;0
17.04.2016 02:00;0
17.04.2016 02:15;0
17.04.2016 02:30;0
17.04.2016 02:45;0
17.04.2016 03:00;0
17.04.2016 03:15;0
17.04.2016 03:30;0
17.04.2016 03:45;0
17.04.2016 04:00;0
17.04.2016 04:15;0
17.04.2016 04:30;0
17.04.2016 04:45;0
17.04.2016 05:00;0
17.04.2016 05:15;0
17.04.2016 05:30;0
17.04.2016 05:45;0
17.04.2016 06:00;0
17.04.2016 06:15;0.0230568
17.04.2016 06:30;0.0461137
17.04.2016 06:45;0.0691705
17.04.2016 07:00;0.0922273
17.04.2016 07:15;0.112592
17.04.2016 07:30;0.132956
17.04.2016 07:45;0.15332
17.04.2016 08:00;0.173684
17.04.2016 08:15;0.201412
17.04.2016 08:30;0.22914
17.04.2016 08:45;0.256868
17.04.2016 09:00;0.284596
17.04.2016 09:15;0.339719
17.04.2016 09:30;0.394841
17.04.2016 09:45;0.449964
17.04.2016 10:00;0.505086
17.04.2016 10:15;0.50611
17.04.2016 10:30;0.507134
17.04.2016 10:45;0.508158
17.04.2016 11:00;0.509181
17.04.2016 11:15;0.5153
17.04.2016 11:30;0.521419
17.04.2016 11:45;0.527538
17.04.2016 12:00;0.533657
17.04.2016 12:15;0.525656
17.04.2016 12:30;0.517655
17.04.2016 12:45;0.509654
17.04.2016 13:00;0.501653
17.04.2016 13:15;0.489943
17.04.2016 13:30;0.478233
17.04.2016 13:45;0.466523
17.04.2016 14:00;0.454814
17.04.2016 14:15;0.437729
17.04.2016 14:30;0.420644
17.04.2016 14:45;0.403559
17.04.2016 15:00;0.386474
17.04.2016 15:15;0.34056
17.04.2016 15:30;0.294647
17.04.2016 15:45;0.248733
17.04.2016 16:00;0.20282
17.04.2016 16:15;0.182112
17.04.2016 16:30;0.161404
17.04.2016 16:45;0.140697
17.04.2016 17:00;0.119989
17.04.2016 17:15;0.0899918
17.04.2016 17:30;0.0599945
17.04.2016 17:45;0.0299973
17.04.2016 18:00;0
17.04.2016 18:15;0
17.04.2016 18:30;0
17.04.2016 18:45;0
17.04.2016 19:00;0
17.04.2016 19:15;0
17.04.2016 19:30;0
17.04.2016 19:45;0
17.04.2016 20:00;0
17.04.2016 20:15;0
17.04.2016 20:30;0
17.04.2016 20:45;0
17.04.2016 21:00;0
17.04.2016 21:15;0
17.04.2016 21:30;0
17.04.2016 21:45;0
17.04.2016 22:00;0
17.04.2016 22:15;0
17.04.2016 22:30;0
17.04.2016 22:45;0
17.04.2016 23:00;0
17.04.2016 23:15;0
17.04.2016 23:30;0
17.04.2016 23:45;0
18.04.2016 00:00;0
18.04.2016 00:15;0
18.04.2016 00:30;0
18.04.2016 00:45;0
18.04.2016 01:00;0
18.04.2016 01:15;0
18.04.2016 01:30;0
18.04.2016 01:45;0
18.04.2016 02:00;0
18.04.2016 02:15;0
18.04.2016 02:30;0
18.04.2016 02:45;0
18.04.2016 03:00;0
18.04.2016 03:15;0
18.04.2016 03:30;0
18.04.2016 03:45;0
18.04.2016 04:00;0
18.04.2016 04:15;0
18.04.2016 04:30;0
18.04.2016 04:45;0
18.04.2016 05:00;0
18.04.2016 05:15;0
18.04.2016 05:30;0
18.04.2016 05:45;0
18.04.2016 06:00;0
18.04.2016 06:15;0.020048
18.04.2016 06:30;0.040096
18.04.2016 06:45;0.060144
18.04.2016 07:00;0.080192
18.04.2016 07:15;0.0860767
18.04.2016 07:30;0.0919614
18.04.2016 07:45;0.097846
18.04.2016 08:00;0.103731
18.04.2016 08:15;0.108774
18.04.2016 08:30;0.113817
18.04.2016 08:45;0.11886
18.04.2016 09:00;0.123903
18.04.2016 09:15;0.137702
18.04.2016 09:30;0.151501
18.04.2016 09:45;0.1653
18.04.2016 10:00;0.179099
18.04.2016 10:15;0.182624
18.04.2016 10:30;0.186149
18.04.2016 10:45;0.189673
18.04.2016 11:00;0.193198
18.04.2016 11:15;0.193612
18.04.2016 11:30;0.194025
18.04.2016 11:45;0.194438
18.04.2016 12:00;0.194852
18.04.2016 12:15;0.204068
18.04.2016 12:30;0.213284
18.04.2016 12:45;0.222499
18.04.2016 13:00;0.231715
18.04.2016 13:15;0.219833
18.04.2016 13:30;0.20795
18.04.2016 13:45;0.196067
18.04.2016 14:00;0.184185
18.04.2016 14:15;0.185291
18.04.2016 14:30;0.186396
18.04.2016 14:45;0.187502
18.04.2016 15:00;0.188608
18.04.2016 15:15;0.1885
18.04.2016 15:30;0.188391
18.04.2016 15:45;0.188283
18.04.2016 16:00;0.188175
18.04.2016 16:15;0.170464
18.04.2016 16:30;0.152752
18.04.2016 16:45;0.135041
18.04.2016 17:00;0.11733
18.04.2016 17:15;0.0879972
18.04.2016 17:30;0.0586648
18.04.2016 17:45;0.0293324
18.04.2016 18:00;0
18.04.2016 18:15;0
18.04.2016 18:30;0
18.04.2016 18:45;0
18.04.2016 19:00;0
18.04.2016 19:15;0
18.04.2016 19:30;0
18.04.2016 19:45;0
18.04.2016 20:00;0
18.04.2016 20:15;0
18.04.2016 20:30;0
18.04.2016 20:45;0
18.04.2016 21:00;0
18.04.2016 21:15;0
18.04.2016 21:30;0
18.04.2016 21:45;0
18.04.2016 22:00;0
18.04.2016 22:15;0
18.04.2016 22:30;0
18.04.2016 22:45;0
18.04.2016 23:00;0
18.04.2016 23:15;0
18.04.2016 23:30;0
18.04.2016 23:45;0
19.04.2016 00:00;0
19.04.2016 00:15;0
19.04.2016 00:30;0
19.04.2016 00:45;0
19.04.2016 01:00;0
19.04.2016 01:15;0
19.04.2016 01:30;0
19.04.2016 01:45;0
19.04.2016 02:00;0
19.04.2016 02:15;0
19.04.2016 02:30;0
19.04.2016 02:45;0
19.04.2016 03:00;0
19.04.2016 03:15;0
19.04.2016 03:30;0
19.04.2016 03:45;0
19.04.2016 04:00;0
19.04.2016 04:15;0
19.04.2016 04:30;0
19.04.2016 04:45;0
19.04.2016 05:00;0
19.04.2016 05:15;0
19.04.2016 05:30;0
19.04.2016 05:45;0
19.04.2016 06:00;0
19.04.2016 06:15;0.023231
19.04.2016 06:30;0.046462
19.04.2016 06:45;0.0696929
19.04.2016 07:00;0.0929239
19.04.2016 07:15;0.113284
19.04.2016 07:30;0.133645
19.04.2016 07:45;0.154005
19.04.2016 08:00;0.174366
19.04.2016 08:15;0.195888
19.04.2016 08:30;0.217411
19.04.2016 08:45;0.238934
19.04.2016 09:00;0.260457
19.04.2016 09:15;0.310532
19.04.2016 09:30;0.360607
19.04.2016 09:45;0.410682
19.04.2016 10:00;0.460757
19.04.2016 10:15;0.476637
19.04.2016 10:30;0.492517
19.04.2016 10:45;0.508397
19.04.2016 11:00;0.524277
19.04.2016 11:15;0.529461
19.04.2016 11:30;0.534645
19.04.2016 11:45;0.539829
19.04.2016 12:00;0.545013
19.04.2016 12:15;0.548599
19.04.2016 12:30;0.552184
19.04.2016 12:45;0.555769
19.04.2016 13:00;0.559355
19.04.2016 13:15;0.518337
19.04.2016 13:30;0.477319
19.04.2016 13:45;0.436302
19.04.2016 14:00;0.395284
19.04.2016 14:15;0.377358
19.04.2016 14:30;0.359431
19.04.2016 14:45;0.341505
19.04.2016 15:00;0.323578
19.04.2016 15:15;0.289034
19.04.2016 15:30;0.25449
19.04.2016 15:45;0.219946
19.04.2016 16:00;0.185402
19.04.2016 16:15;0.166094
19.04.2016 16:30;0.146786
19.04.2016 16:45;0.127478
19.04.2016 17:00;0.10817
19.04.2016 17:15;0.0811278
19.04.2016 17:30;0.0540852
19.04.2016 17:45;0.0270426
19.04.2016 18:00;0
19.04.2016 18:15;0
19.04.2016 18:30;0
19.04.2016 18:45;0
19.04.2016 19:00;0
19.04.2016 19:15;0
19.04.2016 19:30;0
19.04.2016 19:45;0
19.04.2016 20:00;0
19.04.2016 20:15;0
19.04.2016 20:30;0
19.04.2016 20:45;0
19.04.2016 21:00;0
19.04.2016 21:15;0
19.04.2016 21:30;0
19.04.2016 21:45;0
19.04.2016 22:00;0
19.04.2016 22:15;0
19.04.2016 22:30;0
19.04.2016 22:45;0
19.04.2016 23:00;0
19.04.2016 23:15;0
19.04.2016 23:30;0
19.04.2016 23:45;0
20.04.2016 00:00;0
20.04.2016 00:15;0
20.04.2016 00:30;0
20.04.2016 00:45;0
20.04.2016 01:00;0
20.04.2016 01:15;0
20.04.2016 01:30;0
20.04.2016 01:45;0
20.04.2016 02:00;0
20.04.2016 02:15;0
20.04.2016 02:30;0
20.04.2016 02:45;0
20.04.2016 03:00;0
20.04.2016 03:15;0
20.04.2016 03:30;0
20.04.2016 03:45;0
20.04.2016 04:00;0
20.04.2016 04:15;0
20.04.2016 04:30;0
20.04.2016 04:45;0
20.04.2016 05:00;0
20.04.2016 05:15;0
20.04.2016 05:30;0
20.04.2016 05:45;0
20.04.2016 06:00;0
20.04.2016 06:15;0.0318341
20.04.2016 06:30;0.0636682
20.04.2016 06:45;0.0955022
20.04.2016 07:00;0.127336
20.04.2016 07:15;0.143896
20.04.2016 07:30;0.160455
20.04.2016 07:45;0.177015
20.04.2016 08:00;0.193574
20.04.2016 08:15;0.210123
20.04.2016 08:30;0.226673
20.04.2016 08:45;0.243222
20.04.2016 09:00;0.259772
20.04.2016 09:15;0.307007
20.04.2016 09:30;0.354243
20.04.2016 09:45;0.401478
20.04.2016 10:00;0.448714
20.04.2016 10:15;0.465771
20.04.2016 10:30;0.482828
20.04.2016 10:45;0.499885
20.04.2016 11:00;0.516943
20.04.2016 11:15;0.512638
20.04.2016 11:30;0.508334
20.04.2016 11:45;0.504029
20.04.2016 12:00;0.499725
20.04.2016 12:15;0.490888
20.04.2016 12:30;0.482052
20.04.2016 12:45;0.473216
20.04.2016 13:00;0.464379
20.04.2016 13:15;0.418071
20.04.2016 13:30;0.371764
20.04.2016 13:45;0.325456
20.04.2016 14:00;0.279148
20.04.2016 14:15;0.275191
20.04.2016 14:30;0.271235
20.04.2016 14:45;0.267279
20.04.2016 15:00;0.263322
20.04.2016 15:15;0.227482
20.04.2016 15:30;0.191642
20.04.2016 15:45;0.155802
20.04.2016 16:00;0.119962
20.04.2016 16:15;0.107104
20.04.2016 16:30;0.0942449
20.04.2016 16:45;0.0813861
20.04.2016 17:00;0.0685274
20.04.2016 17:15;0.0513955
20.04.2016 17:30;0.0342637
20.04.2016 17:45;0.0171318
20.04.2016 18:00;0
20.04.2016 18:15;0
20.04.2016 18:30;0
20.04.2016 18:45;0
20.04.2016 19:00;0
20.04.2016 19:15;0
20.04.2016 19:30;0
20.04.2016 19:45;0
20.04.2016 20:00;0
20.04.2016 20:15;0
20.04.2016 20:30;0
20.04.2016 20:45;0
20.04.2016 21:00;0
20.04.2016 21:15;0
20.04.2016 21:30;0
20.04.2016 21:45;0
20.04.2016 22:00;0
20.04.2016 22:15;0
20.04.2016 22:30;0
20.04.2016 22:45;0
20.04.2016 23:00;0
20.04.2016 23:15;0
20.04.2016 23:30;0
20.04.2016 23:45;0
21.04.2016 00:00;0
21.04.2016 00:15;0
21.04.2016 00:30;0
21.04.2016 00:45;0
21.04.2016 01:00;0
21.04.2016 01:15;0
21.04.2016 01:30;0
21.04.2016 01:45;0
21.04.2016 02:00;0
21.04.2016 02:15;0
21.04.2016 02:30;0
21.04.2016 02:45;0
21.04.2016 03:00;0
21.04.2016 03:15;0
21.04.2016 03:30;0
21.04.2016 03:45;0
21.04.2016 04:00;0
21.04.2016 04:15;0
21.04.2016 04:30;0
21.04.2016 04:45;0
21.04.2016 05:00;0
21.04.2016 05:15;0
21.04.2016 05:30;0
21.04.2016 05:45;0
21.04.2016 06:00;0
21.04.2016 06:15;0.0305059
21.04.2016 06:30;0.0610117
21.04.2016 06:45;0.0915176
21.04.2016 07:00;0.122023
21.04.2016 07:15;0.139441
21.04.2016 07:30;0.156858
21.04.2016 07:45;0.174275
21.04.2016 08:00;0.191693
21.04.2016 08:15;0.211409
21.04.2016 08:30;0.231126
21.04.2016 08:45;0.250842
21.04.2016 09:00;0.270559
21.04.2016 09:15;0.326594
21.04.2016 09:30;0.38263
21.04.2016 09:45;0.438666
21.04.2016 10:00;0.494701
21.04.2016 10:15;0.501762
21.04.2016 10:30;0.508823
21.04.2016 10:45;0.515884
21.04.2016 11:00;0.522945
21.04.2016 11:15;0.504966
21.04.2016 11:30;0.486987
21.04.2016 11:45;0.469008
21.04.2016 12:00;0.451029
21.04.2016 12:15;0.397401
21.04.2016 12:30;0.343772
21.04.2016 12:45;0.290143
21.04.2016 13:00;0.236515
21.04.2016 13:15;0.235858
21.04.2016 13:30;0.235201
21.04.2016 13:45;0.234544
21.04.2016 14:00;0.233887
21.04.2016 14:15;0.222956
21.04.2016 14:30;0.212026
21.04.2016 14:45;0.201095
21.04.2016 15:00;0.190164
21.04.2016 15:15;0.184945
21.04.2016 15:30;0.179726
21.04.2016 15:45;0.174508
21.04.2016 16:00;0.169289
21.04.2016 16:15;0.148831
21.04.2016 16:30;0.128373
21.04.2016 16:45;0.107915
21.04.2016 17:00;0.0874577
21.04.2016 17:15;0.0655933
21.04.2016 17:30;0.0437289
21.04.2016 17:45;0.0218644
21.04.2016 18:00;0
21.04.2016 18:15;0
21.04.2016 18:30;0
21.04.2016 18:45;0
21.04.2016 19:00;0
21.04.2016 19:15;0
21.04.2016 19:30;0
21.04.2016 19:45;0
21.04.2016 20:00;0
21.04.2016 20:15;0
21.04.2016 20:30;0
21.04.2016 20:45;0
21.04.2016 21:00;0
21.04.2016 21:15;0
21.04.2016 21:30;0
21.04.2016 21:45;0
21.04.2016 22:00;0
21.04.2016 22:15;0
21.04.2016 22:30;0
21.04.2016 22:45;0
21.04.2016 23:00;0
21.04.2016 23:15;0
21.04.2016 23:30;0
21.04.2016 23:45;0
22.04.2016 00:00;0
22.04.2016 00:15;0
22.04.2016 00:30;0
22.04.2016 00:45;0
22.04.2016 01:00;0
22.04.2016 01:15;0
22.04.2016 01:30;0
22.04.2016 01:45;0
22.04.2016 02:00;0
22.04.2016 02:15;0
22.04.2016 02:30;0
22.04.2016 02:45;0
22.04.2016 03:00;0
22.04.2016 03:15;0
22.04.2016 03:30;0
22.04.2016 03:45;0
22.04.2016 04:00;0
22.04.2016 04:15;0
22.04.2016 04:30;0
22.04.2016 04:45;0
22.04.2016 05:00;0
22.04.2016 05:15;0
22.04.2016 05:30;0
22.04.2016 05:45;0
22.04.2016 06:00;0
22.04.2016 06:15;0.0262097
22.04.2016 06:30;0.0524194
22.04.2016 06:45;0.0786291
22.04.2016 07:00;0.104839
22.04.2016 07:15;0.109363
22.04.2016 07:30;0.113886
22.04.2016 07:45;0.11841
22.04.2016 08:00;0.122934
22.04.2016 08:15;0.128802
22.04.2016 08:30;0.13467
22.04.2016 08:45;0.140539
22.04.2016 09:00;0.146407
22.04.2016 09:15;0.182105
22.04.2016 09:30;0.217802
22.04.2016 09:45;0.2535
22.04.2016 10:00;0.289197
22.04.2016 10:15;0.282229
22.04.2016 10:30;0.275261
22.04.2016 10:45;0.268293
22.04.2016 11:00;0.261326
22.04.2016 11:15;0.252356
22.04.2016 11:30;0.243386
22.04.2016 11:45;0.234416
22.04.2016 12:00;0.225447
22.04.2016 12:15;0.242705
22.04.2016 12:30;0.259964
22.04.2016 12:45;0.277223
22.04.2016 13:00;0.294482
22.04.2016 13:15;0.27308
22.04.2016 13:30;0.251678
22.04.2016 13:45;0.230277
22.04.2016 14:00;0.208875
22.04.2016 14:15;0.196338
22.04.2016 14:30;0.183802
22.04.2016 14:45;0.171265
22.04.2016 15:00;0.158728
22.04.2016 15:15;0.119046
22.04.2016 15:30;0.0793641
22.04.2016 15:45;0.0396821
22.04.2016 16:00;0
22.04.2016 16:15;0
22.04.2016 16:30;0
22.04.2016 16:45;0
22.04.2016 17:00;0
22.04.2016 17:15;0
22.04.2016 17:30;0
22.04.2016 17:45;0
22.04.2016 18:00;0
22.04.2016 18:15;0
22.04.2016 18:30;0
22.04.2016 18:45;0
22.04.2016 19:00;0
22.04.2016 19:15;0
22.04.2016 19:30;0
22.04.2016 19:45;0
22.04.2016 20:00;0
22.04.2016 20:15;0
22.04.2016 20:30;0
22.04.2016 20:45;0
22.04.2016 21:00;0
22.04.2016 21:15;0
22.04.2016 21:30;0
22.04.2016 21:45;0
22.04.2016 22:00;0
22.04.2016 22:15;0
22.04.2016 22:30;0
22.04.2016 22:45;0
22.04.2016 23:00;0
22.04.2016 23:15;0
22.04.2016 23:30;0
22.04.2016 23:45;0
23.04.2016 00:00;0
23.04.2016 00:15;0
23.04.2016 00:30;0
23.04.2016 00:45;0
23.04.2016 01:00;0
23.04.2016 01:15;0
23.04.2016 01:30;0
23.04.2016 01:45;0
23.04.2016 02:00;0
23.04.2016 02:15;0
23.04.2016 02:30;0
23.04.2016 02:45;0
23.04.2016 03:00;0
23.04.2016 03:15;0
23.04.2016 03:30;0
23.04.2016 03:45;0
23.04.2016 04:00;0
23.04.2016 04:15;0
23.04.2016 04:30;0
23.04.2016 04:45;0
23.04.2016 05:00;0
23.04.2016 05:15;0
23.04.2016 05:30;0
23.04.2016 05:45;0
23.04.2016 06:00;0
23.04.2016 06:15;0
23.04.2016 06:30;0
23.04.2016 06:45;0
23.04.2016 07:00;0
23.04.2016 07:15;0.0278625
23.04.2016 07:30;0.0557251
23.04.2016 07:45;0.0835876
23.04.2016 08:00;0.11145
23.04.2016 08:15;0.119609
23.04.2016 08:30;0.127767
23.04.2016 08:45;0.135925
23.04.2016 09:00;0.144084
23.04.2016 09:15;0.233182
23.04.2016 09:30;0.322279
23.04.2016 09:45;0.411377
23.04.2016 10:00;0.500475
23.04.2016 10:15;0.510089
23.04.2016 10:30;0.519703
23.04.2016 10:45;0.529317
23.04.2016 11:00;0.538931
23.04.2016 11:15;0.520821
23.04.2016 11:30;0.50271
23.04.2016 11:45;0.4846
23.04.2016 12:00;0.466489
23.04.2016 12:15;0.454767
23.04.2016 12:30;0.443044
23.04.2016 12:45;0.431322
23.04.2016 13:00;0.4196
23.04.2016 13:15;0.389216
23.04.2016 13:30;0.358832
23.04.2016 13:45;0.328448
23.04.2016 14:00;0.298065
23.04.2016 14:15;0.277186
23.04.2016 14:30;0.256308
23.04.2016 14:45;0.23543
23.04.2016 15:00;0.214552
23.04.2016 15:15;0.19537
23.04.2016 15:30;0.176188
23.04.2016 15:45;0.157007
23.04.2016 16:00;0.137825
23.04.2016 16:15;0.129398
23.04.2016 16:30;0.12097
23.04.2016 16:45;0.112543
23.04.2016 17:00;0.104115
23.04.2016 17:15;0.0913931
23.04.2016 17:30;0.0786708
23.04.2016 17:45;0.0659485
23.04.2016 18:00;0.0532262
23.04.2016 18:15;0.0399197
23.04.2016 18:30;0.0266131
23.04.2016 18:45;0.0133066
23.04.2016 19:00;0
23.04.2016 19:15;0
23.04.2016 19:30;0
23.04.2016 19:45;0
23.04.2016 20:00;0
23.04.2016 20:15;0
23.04.2016 20:30;0
23.04.2016 20:45;0
23.04.2016 21:00;0
23.04.2016 21:15;0
23.04.2016 21:30;0
23.04.2016 21:45;0
23.04.2016 22:00;0
23.04.2016 22:15;0
23.04.2016 22:30;0
23.04.2016 22:45;0
23.04.2016 23:00;0
23.04.2016 23:15;0
23.04.2016 23:30;0
23.04.2016 23:45;0
24.04.2016 00:00;0
24.04.2016 00:15;0
24.04.2016 00:30;0
24.04.2016 00:45;0
24.04.2016 01:00;0
24.04.2016 01:15;0
24.04.2016 01:30;0
24.04.2016 01:45;0
24.04.2016 02:00;0
24.04.2016 02:15;0
24.04.2016 02:30;0
24.04.2016 02:45;0
24.04.2016 03:00;0
24.04.2016 03:15;0
24.04.2016 03:30;0
24.04.2016 03:45;0
24.04.2016 04:00;0
24.04.2016 04:15;0
24.04.2016 04:30;0
24.04.2016 04:45;0
24.04.2016 05:00;0
24.04.2016 05:15;0
24.04.2016 05:30;0
24.04.2016 05:45;0
24.04.2016 06:00;0
24.04.2016 06:15;0.013974
24.04.2016 06:30;0.027948
24.04.2016 06:45;0.0419221
24.04.2016 07:00;0.0558961
